,REF_AREA,TIME_PERIOD,EPS,EPI,GCI 4.0: Energy efficiency regulation,GCI 4.0: Environment-related treaties in force,GCI 4.0: Renewable energy regulation,CCPI_SCORE,A01T03_Domestic,A01T03_Foreign,B05T09_Domestic,B05T09_Foreign,C10T12_Domestic,C10T12_Foreign,C13T15_Domestic,C13T15_Foreign,C16_Domestic,C16_Foreign,C17T18_Domestic,C17T18_Foreign,C19_Domestic,C19_Foreign,C20_Domestic,C20_Foreign,C21_Domestic,C21_Foreign,C22_Domestic,C22_Foreign,C23_Domestic,C23_Foreign,C24_Domestic,C24_Foreign,C25_Domestic,C25_Foreign,C26_Domestic,C26_Foreign,C27_Domestic,C27_Foreign,C28_Domestic,C28_Foreign,C29_Domestic,C29_Foreign,C30_Domestic,C30_Foreign,C31T33_Domestic,C31T33_Foreign,D35_E36T39_Domestic,D35_E36T39_Foreign,F41T43_Domestic,F41T43_Foreign,G45T47_Domestic,G45T47_Foreign,H49_Domestic,H49_Foreign,H50_Domestic,H50_Foreign,H51_Domestic,H51_Foreign,H52_Domestic,H52_Foreign,H53_Domestic,H53_Foreign,I55T56_Domestic,I55T56_Foreign,J58T60_Domestic,J58T60_Foreign,J61_Domestic,J61_Foreign,J62T63_Domestic,J62T63_Foreign,K64T66_Domestic,K64T66_Foreign,L68_Domestic,L68_Foreign,M69T75_Domestic,M69T75_Foreign,N77T82_Domestic,N77T82_Foreign,O84_Domestic,O84_Foreign,P85_Domestic,P85_Foreign,Q86T88_Domestic,Q86T88_Foreign,R90T93_Domestic,R90T93_Foreign,S94T96_Domestic,S94T96_Foreign,T97T98_Domestic,T97T98_Foreign,GDP,TRADE,INTEREST_PAYMENTS,OIL_RENTS,FINANCIAL_DEVELOPMENT
407,PAK,2015,,35.93371323940949,,,,,54.38,4.8529,258.9435,174.179,278.7316,49.2463,498.8538,42.486,31.0788,5.6614,221.5202,51.1562,639.183,129.5456,630.8342,238.4798,63.9061,79.9502,199.5736,104.3326,119.3362,56.1345,400.9534,111.9496,137.3379,70.5295,181.3595,173.2894,161.3589,100.4041,225.9297,126.3525,323.3464,250.7666,76.6023,38.8474,76.3719,35.989,816.2019,110.7524,163.6546,41.0306,369.478,68.5683,212.0315,28.0521,280.0618,24.5866,77.0335,24.9764,59.346,29.5216,16.6709,2.6255,25.0372,7.0546,71.8703,12.237,117.5393,12.8042,25.2901,14.5835,114.6247,36.7325,32.1443,2.7353,108.1572,26.3104,64.9792,18.5214,0.0,0.0,10.5542,0.166,23.8695,2.7587,18.9696,1.9505,29.1721,3.3475,0.0,0.0,1380.470208,26.6881860172247,,0.333804259360431,0.238
408,PAK,2016,,33.56045049725304,,,,,52.9086,5.0375,226.3481,145.2718,279.0738,51.7594,472.6314,38.4676,29.2295,4.6558,195.0651,44.8809,662.5279,119.2384,600.3498,211.2011,55.0525,64.8418,171.6458,83.3304,112.4369,51.4301,377.909,111.521,136.5192,67.2198,198.5215,177.8636,165.6297,98.695,259.1315,140.6235,346.2192,277.8359,75.343,36.2017,78.0925,37.105,621.7319,100.0945,182.7099,41.2354,360.1159,71.2648,193.1446,26.4978,342.9701,27.3182,74.973,24.519,61.0475,29.218,13.6143,2.1902,25.3209,6.5151,82.924,12.8847,135.2675,11.5702,27.4079,15.2444,116.6944,37.469,31.1445,2.2167,109.0671,25.2027,62.138,16.7506,0.0,0.0,13.147,0.1801,25.327,2.3825,21.1128,2.0888,31.8328,3.197,0.0,0.0,1424.691612,24.7015780480573,,0.187153081394228,0.224
409,PAK,2017,,27.381332669571023,,,,,56.3363,4.6491,278.8334,181.5672,298.9971,53.7778,476.4912,37.7228,33.4344,5.1875,215.5821,46.2481,938.6383,166.8098,594.1925,210.4558,58.9259,69.7592,195.5163,88.6077,132.7558,57.3996,441.0171,127.6393,160.9367,76.7136,204.8746,187.1166,187.5261,105.8725,252.0993,147.8605,356.8139,282.6744,84.0605,38.9238,87.0094,38.343,942.513,145.3815,219.2763,45.581,437.0974,79.4509,254.9673,32.0192,476.8008,34.1573,102.1667,25.5729,78.4445,34.1558,19.4624,2.4162,28.8453,6.8593,98.6525,14.0357,161.7304,13.3528,36.0122,18.7812,150.4435,46.5242,36.5395,2.735,135.4709,29.1647,73.8696,18.6329,0.0,0.0,16.0726,0.2156,28.38,2.3967,23.4377,2.2518,36.1645,3.2996,0.0,0.0,1519.234595,25.472035002344,,0.300559741011292,0.225
410,PAK,2018,,23.772935942530115,,,,,194.581,8.3231,294.9794,204.8659,330.6747,63.2071,598.714,46.6125,58.3596,10.8402,211.0045,57.374,1250.5681,249.4674,551.8043,253.1792,79.305,99.8324,225.4761,102.7871,196.7168,71.4418,449.3927,144.0164,267.1441,91.6387,166.2869,198.1838,167.3427,112.8501,228.4839,158.3077,278.4833,277.5979,76.0961,46.5156,135.0131,46.6511,1554.0292,266.9617,428.0594,53.6024,606.1352,90.2484,363.2411,38.6099,431.8239,41.1102,150.8586,35.2553,121.3149,43.8306,25.9992,6.1248,90.3188,11.6427,92.7174,20.9757,145.5139,20.8309,46.3561,26.3545,181.3085,56.8743,99.5754,7.2129,209.3026,40.4483,121.5628,27.9376,0.0,0.0,53.1367,1.821,116.6165,6.7269,53.0886,6.9967,92.5816,8.3396,0.0,0.0,1569.338146,27.6260570796337,,0.443490416507805,0.228
411,PAK,2019,,22.25951334624889,34.62,75.86,55.0,,43.1076,5.5962,250.8095,209.0393,317.5647,62.3614,518.1326,43.0568,30.509,5.8594,218.7216,50.817,1241.5654,247.5407,642.3547,258.1694,104.5168,88.4628,200.4648,101.1871,137.3618,64.5681,426.6799,137.6813,174.0245,86.1127,179.6194,195.9387,170.0212,107.901,222.6592,150.0326,323.6848,264.2388,97.0621,44.9136,81.2281,39.8579,1460.971,313.3059,153.8974,40.7531,413.8083,85.5154,225.2324,31.81,460.167,38.0998,81.5089,29.9612,66.2169,39.0281,17.9973,2.901,23.1367,8.9096,89.3679,14.2926,160.6766,14.3743,35.4972,21.8333,157.1783,56.7253,28.3122,3.2794,130.7801,34.4566,73.0614,23.7614,0.0,0.0,9.1746,0.196,18.0584,2.9877,17.0564,2.5105,24.0789,3.6622,0.0,0.0,1390.41691,28.9055769867032,,0.358191529536938,0.227
412,PAK,2020,,19.772970893191566,,,,,1091.6538,205.795,829.9687,641.4487,1012.9821,453.9423,1334.7553,484.6119,545.675,306.1942,761.5298,483.7923,1591.7864,531.5249,1043.493,715.9406,559.8405,488.6115,749.9172,518.42,730.8013,498.8182,933.6904,557.4117,841.5713,489.6445,699.8835,671.0777,675.1545,538.4274,747.517,595.3547,783.4351,727.9501,528.3511,409.9266,700.05,488.9674,2130.6234,720.3882,1039.116,486.0703,1270.6195,613.2439,991.4605,405.5958,815.6061,330.5254,638.0334,327.6993,637.0316,444.0177,419.3276,221.909,670.2418,258.6752,639.8967,409.2622,721.77,412.7564,535.5914,409.3817,769.1835,507.058,682.1635,279.1957,842.8012,512.2092,690.1642,452.0399,0.0,0.0,561.9179,98.0216,699.4226,259.268,558.6927,270.5364,657.1478,302.1268,0.0,0.0,1278.397352,26.7162807328814,,0.159470063577414,0.229
413,PER,2014,,22.462945540766636,,,,,64.6416,13.4882,435.1267,633.2933,678.2717,453.8772,373.632,71.5337,44.5364,16.9185,205.9679,102.3911,971.8927,473.1827,266.5777,335.1991,3.5136,99.0866,234.2153,245.1238,121.3315,92.4995,221.5705,105.5119,186.4396,152.0266,12.1855,61.9645,94.1449,108.4996,79.2724,130.9159,0.0,241.0575,36.6082,46.1076,235.9948,111.4683,62.0164,39.3518,535.8279,145.9989,321.8868,214.2133,383.2765,52.9314,26.991,5.8289,102.8254,46.8761,75.2232,47.3494,7.6707,1.6316,63.2283,38.5655,48.5951,18.1058,335.5275,79.996,6.0037,10.1125,139.5997,136.7308,16.8116,2.3414,125.6632,62.8639,85.7346,53.543,0.0,0.0,18.773,0.3129,20.155,3.52,20.7221,3.9715,46.7098,9.2301,0.0,0.0,6667.134104,46.8531210912899,4.81621730590106,0.701848750280175,0.324
414,PER,2015,,23.11568512996966,,,,,59.7862,14.494,387.5079,467.6422,600.3029,391.7095,318.9463,76.2216,35.3725,17.1402,183.9663,111.5674,571.7059,292.0,233.4845,346.2349,2.109,89.556,190.262,249.7338,97.631,90.4073,150.8454,85.6439,159.4843,157.1704,12.4024,59.2654,73.3781,104.5535,60.1615,117.1465,4.7223,214.9211,30.9816,51.5826,200.7577,119.3934,57.0413,39.3649,446.8667,143.1409,291.8718,220.6325,282.9022,46.8223,20.5035,5.4361,95.0476,49.1993,64.5816,49.3458,6.106,1.6641,57.4352,42.358,43.9447,20.1115,344.1812,93.8818,5.1434,11.6319,128.473,161.3496,16.164,2.9429,119.0708,70.1818,77.283,56.136,0.0,0.0,18.6448,0.4009,19.7893,4.4406,19.1125,4.3904,42.3102,10.5074,0.0,0.0,6231.711503,45.1627686891148,5.10636517565428,0.235255947792189,0.374
415,PER,2016,,26.44426887521136,,,,,61.3149,13.9083,387.211,532.293,594.7282,324.1799,278.661,70.4477,32.6902,15.9359,167.4955,103.7713,563.498,292.9022,210.9081,331.011,3.5137,89.0207,161.0421,215.84,88.2436,82.7611,112.381,65.7004,129.0426,133.7883,10.7402,51.6049,87.3722,122.2943,62.1803,113.8365,8.5363,196.8778,28.4076,48.0972,191.4156,113.8079,62.2043,38.825,394.5077,123.1474,291.565,221.9982,280.8234,47.7888,20.9546,5.4599,94.488,45.0129,63.2582,46.9265,5.5825,1.6237,60.275,42.5646,40.9827,19.457,346.5299,93.8245,4.874,11.5064,112.9511,120.4809,17.0382,3.1453,117.2542,65.5671,76.9299,55.9466,0.0,0.0,19.8216,0.3837,22.0534,4.5871,19.9678,4.4574,44.6999,10.6906,0.0,0.0,6217.036,45.3888411964154,5.74268048422122,0.125482139363681,0.372
416,PER,2017,,27.305510580031665,,,,,69.9131,15.7119,483.6806,634.9044,693.7938,373.9982,316.6795,76.2764,36.0375,18.4932,171.4481,103.0929,822.5332,404.8129,227.9894,360.7164,4.0467,89.7599,182.7623,237.096,103.5907,95.6678,221.2273,122.6002,133.4191,139.5189,10.7543,50.9962,57.9678,86.699,62.0592,127.9808,10.6969,247.8567,32.6934,53.5438,228.4888,127.5264,73.8364,46.3468,462.1035,137.1975,326.0734,238.8896,364.1183,59.3232,25.8691,6.5143,111.8504,51.2145,72.06,51.6869,5.8654,1.6522,68.0122,47.0423,43.3848,19.7185,404.03,103.7344,5.0411,12.159,113.7561,115.567,18.921,3.4285,128.3597,68.8484,86.8136,60.6433,0.0,0.0,22.2428,0.4171,24.3713,4.7686,22.0946,4.8021,51.4858,11.7243,0.0,0.0,6736.166937,47.5135503619971,6.21033963833235,0.183583190148902,0.388
417,PER,2018,,28.997157521818256,,,,,281.9809,22.5108,562.9431,695.2377,816.171,392.7091,397.7147,87.2469,64.1027,24.034,193.5035,122.3063,930.2984,444.0449,219.1612,406.5588,8.7247,114.8986,227.0805,268.9048,147.7027,108.7984,249.3751,140.5519,227.7299,171.1155,14.5415,58.7995,93.6551,121.3766,58.7219,122.0715,18.304,298.3819,38.3943,61.2582,371.7347,144.4639,124.1725,59.7996,943.391,159.5619,486.8572,256.5082,534.7799,75.0151,27.0626,10.0675,186.8925,61.3201,114.2798,62.6975,10.0315,3.7626,227.9835,54.8787,52.7785,27.5596,372.1501,106.0172,14.0898,23.937,130.453,105.9344,52.4345,7.3111,214.6397,86.6881,149.6669,74.7647,0.0,0.0,80.0255,2.6608,85.8616,9.6279,52.812,10.2687,108.248,17.739,0.0,0.0,6978.491215,48.631470171736,6.46065598554774,0.309747444730138,0.385
418,PER,2019,,28.592033935261632,32.15,79.31,51.86,,57.9067,18.5556,460.8152,777.3734,763.1497,399.5256,328.8888,82.7014,32.8485,18.833,187.1858,113.2775,780.6237,403.2015,244.8613,383.1656,7.9822,99.6466,193.9794,259.5694,105.9317,105.7182,266.3197,153.6284,147.6232,167.3212,12.3319,55.6295,76.5952,112.3191,58.1947,129.4071,16.9092,284.7375,37.2319,59.8756,246.485,146.7414,82.7426,54.1186,495.9325,155.325,352.668,276.7066,418.2955,70.9792,29.1927,7.3445,121.5136,65.9317,78.5357,58.8115,6.4642,1.8083,55.3121,51.6293,48.6553,23.2628,401.8746,101.7149,4.1313,11.7316,104.4806,100.3621,15.3942,4.0663,142.4481,85.248,86.26,69.7781,0.0,0.0,15.2466,0.4559,16.4826,5.5696,18.4357,5.6905,36.5928,12.4301,0.0,0.0,7037.008037,46.9435053754409,6.42592315032509,0.262076250939903,0.392
419,PER,2020,,33.23737265337151,,,,,932.9675,394.3559,1019.2165,1220.541,1526.5217,913.1021,902.7223,474.2542,465.8653,329.9619,656.6571,510.504,840.061,504.2962,721.0748,799.841,415.3726,496.9786,709.5215,657.6782,620.0843,507.5171,791.8601,575.3435,695.0059,556.409,297.07,307.0863,474.3835,451.1895,434.5834,436.0857,428.7667,602.786,425.0056,388.6188,989.0125,628.4877,563.6641,417.5172,1866.2341,672.2415,1175.0357,772.7157,934.0587,372.3803,326.231,200.6919,466.6978,296.5302,564.741,422.6696,210.7735,127.5839,719.5502,425.9826,508.4156,376.5998,953.2506,570.3293,259.7151,216.3302,745.3628,606.568,508.9643,231.9612,834.1853,593.3166,706.8593,531.1444,0.0,0.0,624.2556,134.4161,661.8178,314.0607,548.4179,321.0695,668.1534,391.6736,0.0,0.0,6133.325524,44.245967197744,8.16445422411419,0.104811146749273,0.382
420,PHL,2014,,26.601334008463503,,,,,139.9161,22.0995,166.9271,126.727,1511.1968,515.2516,282.3954,55.0178,12.8481,4.5133,93.7655,75.2009,1404.9427,706.2272,931.1848,805.9003,0.0,116.9919,82.1472,137.3016,96.6277,100.6071,461.9777,295.574,47.3612,72.0775,2528.5273,3362.5204,217.5811,241.8188,108.9883,169.2977,35.8549,552.3319,251.2879,217.2939,118.6923,83.7,869.3852,371.4809,839.7231,202.1629,1163.6811,488.5978,212.3538,38.3443,251.6512,39.1709,161.699,62.4892,94.0688,71.5885,6.3557,2.3947,29.3293,16.16,40.7065,22.2918,562.629,94.344,87.5827,95.5706,279.3587,190.788,34.438,3.9982,116.0054,77.2418,216.2072,116.776,0.0,0.0,19.9772,0.3229,15.6139,2.9304,41.0946,5.6035,29.3643,4.4677,0.0,0.0,2866.838038,57.4681720875945,16.9940824430075,0.135190051391655,0.349
421,PHL,2015,,22.392113002085964,,,,,127.1043,25.4915,126.7832,119.8972,1598.7569,541.2289,275.8791,70.3164,12.9498,5.5327,99.2552,95.7172,1264.6119,680.8821,874.1908,761.69,0.0,122.926,65.3275,156.832,81.9837,109.1944,414.7238,325.1552,50.0067,96.0865,2645.6764,4812.1595,210.4976,324.1669,118.7813,234.1391,48.5087,639.3442,224.0648,259.7576,131.4174,118.5615,593.2392,283.8484,1031.0548,277.2857,1299.2272,629.5505,158.3871,36.1075,231.3967,44.3306,131.29,59.6271,91.4485,85.4636,6.6937,3.0933,33.0755,24.1122,54.1861,36.4391,926.5126,185.8645,132.8843,184.8602,320.4238,242.8692,39.9887,6.5366,143.5281,124.0189,247.8549,167.3557,0.0,0.0,21.7041,0.5642,16.9239,4.5426,45.4634,9.0694,28.7447,6.0173,0.0,0.0,2909.85818,59.1415921053094,15.3264069221768,0.0435510310012169,0.353
422,PHL,2016,,20.22393607960082,,,,,137.2228,28.3689,132.4076,123.2341,1991.8259,610.1057,288.7475,79.3605,16.1586,6.9518,101.3139,105.2191,1141.6712,594.8398,971.753,905.2312,0.0,127.3397,73.1901,176.2964,99.2342,137.1728,509.8994,398.2524,52.1004,110.8701,2660.696,5064.2691,284.5105,413.3292,124.9176,275.317,69.3424,742.2397,246.4516,281.7509,147.8283,140.1971,516.2971,247.2547,1254.9512,323.6171,1539.5688,851.0416,180.0373,43.0824,270.9339,50.1389,148.5947,56.3617,117.4197,107.154,11.5353,4.4342,40.8607,28.6912,54.3593,38.5631,890.8338,185.4818,126.1584,185.6088,342.6193,256.4652,46.5832,7.7071,152.1582,132.9293,264.7374,181.9675,0.0,0.0,24.5843,0.5879,19.9773,4.9924,52.164,10.3697,32.8449,6.828,0.0,0.0,2985.19564,61.7760657653871,14.0344101731257,0.0331707917845771,0.349
423,PHL,2017,,16.987180928117972,,,,,168.5863,35.0974,178.7094,164.3281,2396.9823,774.8593,305.0088,82.9717,18.7504,8.3307,117.4403,113.5197,1279.9936,681.2582,1224.8306,1049.0102,0.0,134.6303,83.4119,196.3145,127.8487,172.1935,801.2686,583.347,64.8273,129.3996,2854.6639,5386.2448,460.9833,577.0062,132.5784,309.1673,69.7786,762.7671,286.1765,310.0666,171.8555,155.1891,697.8033,327.9005,1526.8135,377.76,1785.0008,883.0951,220.9569,51.4587,297.9722,54.5816,172.8798,65.1524,137.546,121.1151,17.3729,5.676,49.9906,33.4351,62.5644,42.645,869.0672,179.9678,148.3124,211.6108,357.8695,265.0909,52.7568,7.8428,170.1474,138.3357,288.5969,187.9779,0.0,0.0,27.0043,0.6061,21.257,4.9003,59.0138,11.2918,36.5048,7.2334,0.0,0.0,3038.12125,68.1683697426727,12.5608087364767,0.0417218027567957,0.361
424,PHL,2018,,13.827953967923161,,,,,503.2566,31.6797,217.8511,160.1761,2239.3006,646.8373,287.3953,74.0084,34.2867,13.6008,122.7352,120.1072,1426.6134,775.4539,1336.0431,1225.8253,0.0,199.8371,113.9792,219.8541,113.8167,129.5841,687.8633,524.9586,60.6765,75.728,2611.8026,5033.2981,452.6446,580.6035,111.4934,269.8564,65.5582,737.0483,252.7443,303.7709,290.9187,173.0698,1288.5022,517.0562,3037.1719,495.9853,2948.5168,1198.2213,492.0587,83.0278,108.7469,32.1811,386.1818,90.1442,246.463,153.6042,42.0285,14.2365,336.8824,98.1111,82.0919,57.3868,1048.1684,234.5843,79.3007,103.7483,459.3933,259.2365,317.7007,27.2402,245.1779,144.4577,478.578,207.4225,0.0,0.0,100.9249,3.6057,62.8423,10.5161,237.1321,34.3356,82.5104,13.4613,0.0,0.0,3168.510366,72.1633982990273,12.3200506689359,0.0571201423493892,0.351
425,PHL,2019,,13.253137627296733,61.38,82.76,62.43,,157.7442,46.9617,146.634,137.9938,3183.1483,875.6387,335.1558,101.4447,18.581,8.848,137.9979,127.9036,1423.4798,701.8835,1484.41,1171.0233,5.2832,172.4878,93.8975,217.7676,134.3667,186.8302,526.0989,440.5006,62.4911,144.8117,3115.6094,6277.316,466.9146,625.1981,150.6556,347.8854,169.3984,822.7044,323.129,348.6636,191.5066,180.2819,841.9089,345.0387,1996.9391,458.4908,2083.9698,1093.5589,267.5074,67.7256,332.0916,64.0019,210.3773,110.0272,156.5162,143.1577,27.7011,8.5142,48.3319,48.0276,78.1599,53.8678,1041.7751,199.3704,189.3882,269.6858,521.0741,307.085,43.0738,9.4503,198.9652,171.4648,336.2268,205.3769,0.0,0.0,20.3336,0.803,14.8586,6.1084,52.7472,15.7503,24.7678,8.459,0.0,0.0,3400.789498,68.8418422595678,11.5052042052437,0.0343292239111028,0.353
426,PHL,2020,,15.681563054591619,,,,,1700.2503,500.4899,684.7007,597.8614,3555.5608,1396.5315,910.8815,554.1986,438.5428,298.4,639.0618,550.6726,1881.3853,968.0915,1587.004,1583.036,457.5421,593.2698,586.7376,612.2549,753.2807,659.0478,1006.9842,845.6756,536.5715,497.3148,2753.2588,6138.0407,846.4029,995.7036,597.8473,708.5503,667.7206,1288.3901,761.1431,744.2514,822.7598,640.4144,1542.0044,767.1084,4334.4311,986.5771,3572.9366,1606.9885,1064.8043,529.7778,834.3144,441.0248,1026.0935,549.0397,878.5988,657.3568,489.269,337.4971,762.6126,480.4102,588.4207,466.3083,1538.9574,689.5281,754.7297,729.8893,1238.5639,841.37,776.4795,374.8075,968.6566,717.8634,1267.7287,775.2707,0.0,0.0,697.5355,179.0277,632.8336,311.5295,818.1088,444.2904,660.8756,361.4951,0.0,0.0,3227.579102,58.1695603022281,13.3221594295774,0.0120548345049257,0.371
427,POL,2014,2.9444444,49.45865947951189,,,,52.69,227.5711,240.8333,1729.5541,31.2915,581.6687,3445.2402,226.0255,1065.0951,132.4182,488.1014,177.0574,1760.0788,7950.4489,69.2689,1068.6281,1977.5079,59.1069,827.7716,491.0028,3471.9322,150.6165,1246.0268,448.0492,2113.9573,422.5426,2607.0344,509.013,4042.9751,264.1098,3675.9309,182.4211,1846.5091,250.8654,9538.2032,77.3393,787.5659,599.0814,1389.838,1346.7713,494.1459,1469.3151,2228.7494,1294.8588,2149.3579,186.0089,1153.7876,126.2004,59.7082,0.0,56.2214,80.3964,600.4637,0.0,33.9072,95.7049,289.4738,476.9135,473.7075,48.2306,1333.6317,797.1079,793.6007,301.3643,591.3467,116.935,29.837,125.6009,623.4212,27.4773,696.7636,0.0,0.0,0.0,39.4365,0.0,140.8529,0.0,19.6444,83.502,58.5768,0.0,0.0,14262.28419,92.0340197113178,5.68441783692674,0.0603215388253716,0.447
428,POL,2015,2.9444444,51.179106222355564,,,,54.36,4.838,260.2652,894.0235,23.9146,529.0655,2903.1336,127.2999,1083.6162,115.2037,435.8505,205.4463,1517.4808,4805.4661,71.7162,1062.2822,1615.0776,43.3468,695.7935,549.1229,3048.4004,122.7316,1022.664,439.7564,1586.9303,325.7472,2315.4835,367.9884,3622.9818,212.6078,3391.918,176.8006,1740.9684,188.1953,8989.6161,117.1521,824.8966,553.4364,1439.4161,204.3333,401.7501,1412.5904,1804.3592,1187.1484,2235.8314,176.1431,1058.9217,77.4852,42.3715,0.0,56.7931,109.3104,517.2345,0.0,48.8593,78.7356,270.2722,433.8499,391.7341,53.2491,946.0102,731.9716,739.2887,275.3676,639.1661,21.0611,46.564,188.3807,591.0218,24.2798,646.3756,0.0,0.0,0.0,36.554,0.0,172.8818,102.0573,18.8403,69.5222,66.9662,0.0,0.0,12637.52203,92.2554272741942,5.06981552939367,0.0284289039455379,0.452
429,POL,2016,2.8333333,49.702456527182406,,,,56.09,189.3898,260.5511,838.3655,31.0672,505.1248,3076.6137,132.1589,1182.2372,136.0297,367.0537,322.8829,1543.5156,3663.1851,90.3174,957.8081,1739.0194,47.2493,686.4428,469.5814,3192.8949,208.1969,1134.0308,404.9203,1579.7301,371.6455,2425.8285,311.774,3601.3453,230.3661,3549.4287,252.8203,1745.785,159.2712,9840.8448,210.5807,812.0571,510.3015,1401.6041,580.6327,366.4337,1251.7593,1842.8516,1170.9492,2488.5851,231.8891,1510.9384,80.8389,24.8508,0.0,81.853,108.4636,553.8046,0.0,72.9386,102.4045,343.2164,482.5316,397.5674,49.3636,934.364,707.1785,837.2959,1.4492,686.4007,42.7388,41.3181,90.3865,451.6403,45.0562,681.4827,0.0,0.0,0.0,34.8024,0.0,198.6678,118.6528,21.0824,73.4031,68.7968,0.0,0.0,12464.01105,96.8659028060623,4.89163117852216,0.0235512516028107,0.449
430,POL,2017,2.8888888,46.99247285665653,,,,53.68,214.8849,272.5919,1020.6485,27.8,573.5701,3267.8196,103.2204,1227.6735,161.1073,459.0107,377.3346,1828.7328,4818.2668,138.8175,742.2193,1879.74,0.0,657.708,498.411,3881.498,346.0849,1430.1699,950.1003,2522.5153,419.9958,3075.47,192.8788,4256.2437,349.8762,4065.4995,341.5335,2132.5561,260.1147,10594.5176,105.5118,989.9175,567.4729,1692.9165,821.4499,432.9268,1387.7696,2162.9107,1332.6896,2874.6732,290.7656,1581.7861,69.6894,25.7945,0.0,60.8518,101.056,550.0921,0.0,60.3528,0.0,399.1407,581.9089,496.0941,42.675,1088.9543,857.5132,1096.039,23.5262,844.1484,1.7699,85.4521,119.6316,711.3513,45.7179,612.8596,0.0,0.0,0.0,35.8001,0.0,237.8169,159.5134,27.3514,85.5624,73.5375,0.0,0.0,13913.34029,100.56589524628,4.39829922473442,0.0316721725753569,0.467
431,POL,2018,3.0555556,45.56177346035101,,,,46.53,697.5451,290.1686,904.6512,33.4893,1625.5233,3993.3143,197.8378,1207.4727,375.0701,606.6589,759.2211,2066.8086,6689.0353,255.6309,1294.6065,2192.7957,115.4485,674.1534,1093.5721,4222.1379,356.652,1691.4541,1069.6365,2768.9029,961.4504,3571.9275,273.9914,4115.5967,535.368,4796.5378,675.9209,2448.7372,555.6009,12846.7383,220.002,1301.4836,1472.3464,1880.4395,1319.6096,529.075,1914.3899,2741.9153,2816.9775,3049.4791,877.7864,1480.0057,53.8277,51.239,0.0,137.2482,247.333,555.5334,0.0,52.3194,0.0,513.4322,413.5285,669.1602,0.0,891.2383,1279.1515,1444.1864,82.7169,1025.2564,12.8304,97.0949,728.8813,617.1357,271.6952,784.772,0.0,0.0,0.0,8.7591,0.0,249.5694,275.0209,41.5144,254.523,94.496,0.0,0.0,15658.21203,102.442462168005,3.91337297821352,0.0456118701886835,0.439
432,POL,2019,3.4166667,47.84277864107311,49.69,82.76,44.86,47.59,178.8432,319.3816,986.7528,36.8394,563.189,4464.3375,68.8438,1143.9269,108.0788,598.4643,318.4522,2157.6989,6557.899,115.8313,774.8931,2125.6884,72.2603,401.4832,461.3972,4078.6684,104.8779,1739.9747,895.0589,2635.2273,775.1422,2420.8155,171.4979,4051.545,337.6897,5935.2242,298.764,2254.6168,260.931,12801.3149,76.6084,1721.061,627.8102,2023.3595,835.5974,447.2166,1650.7099,3360.6688,1439.2084,3811.1771,184.8387,1827.8527,97.0774,23.7283,229.604,85.5495,51.3834,653.5298,0.0,68.0709,0.0,522.9554,961.161,121.7952,77.6169,793.7932,1198.1456,1895.0935,13.3631,1052.5594,91.9583,118.0401,119.3272,857.4974,53.422,782.2674,0.0,0.0,0.0,36.5148,0.0,298.1499,184.6155,41.2107,65.6894,93.8975,0.0,0.0,15874.52205,101.581033817373,3.69837406708508,0.0402025974033284,0.43
433,POL,2020,3.4722223,49.42661611819407,,,,39.98,1455.9777,971.1748,1335.1502,542.2958,2852.9552,5112.193,1106.537,1713.0935,1031.4935,1191.8126,1392.9793,2529.0689,3221.9117,572.7289,2270.4657,3215.3869,717.8752,960.7703,1946.2508,4487.0295,1055.5067,2270.8465,1735.6793,2751.5959,2621.3096,3169.5486,1036.8353,4391.6031,1206.7962,7779.7471,1301.8781,2669.3364,1270.7326,11465.1968,999.8129,2362.3832,2302.208,2790.3861,2107.7192,976.0945,4617.5652,3169.8684,4389.0904,4397.8276,2066.2928,2436.534,689.236,444.2278,751.4729,621.9063,986.9217,1278.2069,0.0,583.7822,0.0,1005.0057,1005.105,1045.5851,779.0057,1183.0754,1716.9792,2229.9476,1180.8753,1683.4369,1065.5701,947.1811,1905.7405,1482.5706,1329.5998,1300.9727,0.0,0.0,0.0,572.511,0.0,1013.0186,915.1755,587.2553,907.2065,709.2354,0.0,0.0,16150.93048,99.2590912303436,3.51325349977991,0.0207199460419149,0.451
434,PRT,2014,2.1111112,55.334621317958444,,,,68.38,80.8082,2.6274,50.9912,95.6642,1266.141,688.5169,800.8881,251.6375,107.6058,38.748,504.9434,205.5011,2725.3597,132.4431,580.1053,1081.0993,89.4142,146.6614,343.6716,575.3272,206.8264,320.0848,152.4917,722.497,381.4995,302.8913,111.9328,491.6932,334.7626,760.3579,473.7581,314.6491,361.0619,3249.616,89.521,88.6896,204.9333,298.9644,769.8192,197.9286,393.0367,332.2572,836.9138,856.9126,218.3918,136.6437,68.7568,3.8702,143.4366,258.2221,99.2124,265.1374,37.8561,8.7922,112.7511,169.624,120.5359,94.7228,331.4696,161.1349,139.5301,121.3047,282.279,316.8305,52.5887,40.0576,288.6498,175.0605,153.8667,185.4379,0.0,0.0,19.9181,5.4239,50.1922,254.0458,35.0536,22.1419,29.8167,6.6703,0.0,0.0,22120.68501,80.220669072079,12.4091457493453,0.0587105859995099,0.74
